Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Churn Label
Female,24,No,Yes,No,0,Yes,5,40,Offer B,Yes,22.2,Yes,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,105.75,4228.55,0,0,888,4,No
Male,43,No,No,No,0,No,0,9,Offer E,Yes,34.34,Yes,Yes,Fiber Optic,6,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.15,784.45,0,50,309.06000000000006,4,No
Male,62,No,No,No,0,No,0,41,Offer B,Yes,45.22,No,Yes,Fiber Optic,15,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.55,3729.75,0,0,1854.02,3,No
Female,27,No,No,No,0,No,0,26,None,Yes,39.84,No,Yes,Cable,42,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,1406.9,0,0,1035.8400000000001,4,No
Female,27,No,Yes,No,0,Yes,1,33,None,Yes,15.45,No,Yes,Cable,59,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,53.75,1857.3,0,0,509.84999999999997,3,No
Male,56,No,Yes,Yes,2,Yes,9,68,None,Yes,8.88,No,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,105.75,7322.5,0,0,603.84,3,No
Male,47,No,No,No,0,No,0,55,Offer B,Yes,27.65,No,Yes,Cable,26,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,64.2,3627.3,0,0,1520.75,3,No
Male,49,No,No,No,0,No,0,19,Offer D,Yes,43.11,No,Yes,Fiber Optic,2,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,87.7,1725.95,0,0,819.09,3,No
Female,42,No,No,No,0,No,0,45,Offer B,Yes,13.82,Yes,Yes,Fiber Optic,8,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.3,4192.15,0,0,621.9,3,No
Female,32,No,Yes,Yes,1,No,0,70,None,Yes,26.85,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.15,1411.2,0,0,1879.5,3,No
Female,60,No,Yes,No,0,Yes,10,12,Offer D,Yes,40.34,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,264.55,0,0,484.08000000000004,4,No
Male,20,No,No,Yes,3,No,0,72,None,No,0,No,Yes,Cable,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,67.2,4671.7,0,0,0,3,No
Male,38,No,No,No,0,No,0,12,Offer D,Yes,13.88,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.55,1173.55,0,0,166.56,5,No
Male,54,No,Yes,Yes,3,Yes,10,70,None,Yes,39.06,Yes,Yes,Fiber Optic,75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.75,7842.3,0,0,2734.2000000000003,3,No
Female,30,No,No,No,0,No,0,31,None,Yes,38.78,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,2227.8,0,0,1202.18,5,No
Female,26,No,No,No,0,No,0,33,None,Yes,16.76,Yes,Yes,Fiber Optic,85,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.65,2989.6,0,0,553.08,4,No
Female,62,No,No,No,0,No,0,59,Offer B,Yes,28.32,Yes,Yes,DSL,9,Yes,No,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,68.7,4070.95,0,150,1670.88,3,No
Female,33,No,No,No,0,No,0,66,None,Yes,31.93,Yes,Yes,Fiber Optic,15,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,88.9,6000.1,0,0,2107.38,5,No
Male,28,No,Yes,Yes,3,Yes,1,37,None,Yes,35.67,No,Yes,DSL,76,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,58.75,2203.1,0,0,1319.79,4,No
Male,47,No,Yes,Yes,3,Yes,9,69,None,Yes,26.35,Yes,Yes,DSL,53,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.9,6194.1,0,0,1818.15,3,No
Male,36,No,No,No,0,No,0,10,Offer D,Yes,1.48,No,Yes,DSL,25,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,59.65,638.95,0,90,14.8,3,No
Male,50,No,No,Yes,1,No,0,13,Offer D,Yes,30.19,No,Yes,DSL,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,66.4,831.75,0,0,392.47,5,No
Female,64,No,Yes,Yes,3,Yes,6,69,None,Yes,11.47,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.15,1337.5,0,0,791.4300000000001,4,No
Male,52,No,Yes,Yes,2,Yes,9,46,Offer B,Yes,38.45,No,Yes,DSL,15,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,56.9,2560.1,0,0,1768.7,4,No
Female,36,No,Yes,Yes,2,Yes,5,56,Offer B,Yes,13.94,Yes,Yes,Fiber Optic,11,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.6,5953,0,0,780.64,3,No
Male,28,No,Yes,Yes,3,No,0,70,None,Yes,1.22,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.15,1790.15,0,0,85.39999999999999,3,No
Female,47,No,Yes,Yes,2,Yes,2,33,None,Yes,31.59,Yes,Yes,Cable,18,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,79.15,2531.4,0,20,1042.47,5,No
Female,56,No,Yes,Yes,3,Yes,8,72,None,Yes,22.62,Yes,Yes,Cable,27,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,66.75,4760.3,0,0,1628.64,3,No
Female,59,No,No,Yes,2,No,0,19,Offer D,Yes,4.03,No,Yes,Cable,26,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,48.8,953.65,0,0,76.57000000000001,3,No
Female,48,No,Yes,No,0,Yes,8,71,None,Yes,43.61,No,Yes,Cable,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.7,5705.05,0,0,3096.31,5,No
Male,29,No,No,No,0,No,0,1,Offer E,Yes,7.32,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.55,20.55,0,0,7.32,4,No
Female,58,No,No,No,0,No,0,61,Offer B,Yes,5.55,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.1,6993.65,0,0,338.55,4,No
Female,44,No,Yes,Yes,1,Yes,6,71,Offer A,No,0,No,Yes,Cable,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.7,4122.65,0,0,0,4,No
Female,48,No,Yes,No,0,Yes,5,68,Offer A,Yes,9.76,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,86.45,5762.95,0,150,663.68,5,No
Male,35,No,No,No,0,No,0,46,Offer B,No,0,No,Yes,DSL,18,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,33.7,1537.85,0,0,0,3,No
Male,29,No,No,No,0,No,0,33,None,Yes,25.71,Yes,Yes,Fiber Optic,48,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.1,2603.3,0,0,848.4300000000001,4,No
Female,64,No,Yes,Yes,1,Yes,1,53,Offer B,Yes,28.36,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.05,5566.4,0,0,1503.08,3,No
Female,44,No,No,No,0,No,0,57,None,No,0,No,Yes,DSL,24,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,41.1,2258.25,0,0,0,4,No
Female,48,No,Yes,Yes,4,Yes,1,54,None,Yes,41.93,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.35,1092.35,0,0,2264.22,3,No
Female,59,No,Yes,Yes,1,Yes,1,10,Offer D,Yes,25.89,No,Yes,DSL,22,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.5,616.9,0,0,258.9,5,No
Male,41,No,No,Yes,2,No,0,43,None,No,0,No,Yes,DSL,25,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.45,1912.85,0,0,0,3,No
Female,42,No,Yes,No,0,Yes,1,43,None,Yes,38.53,No,Yes,DSL,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,78.8,3460.3,24.9,0,1656.79,4,No
Male,20,No,Yes,Yes,3,Yes,1,1,None,Yes,24.33,No,Yes,Fiber Optic,59,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,90.1,0,0,24.33,3,No
Female,46,No,No,No,0,No,0,69,Offer A,Yes,25.73,No,Yes,DSL,22,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.45,5555.3,15.38,0,1775.3700000000001,3,No
Female,64,No,Yes,No,0,Yes,1,61,None,Yes,10.94,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1278.8,5.15,0,667.3399999999999,3,No
Male,42,No,Yes,No,0,Yes,1,43,None,Yes,26.1,Yes,Yes,DSL,17,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.25,2907.35,6.41,0,1122.3,3,No
Male,43,No,Yes,No,0,Yes,1,56,None,Yes,3.79,No,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.7,4952.95,41.66,0,212.24,4,No
Female,21,No,Yes,No,0,Yes,5,70,Offer A,No,0,No,Yes,Cable,46,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,64.55,4504.9,46.06,0,0,3,No
Male,27,No,Yes,Yes,2,Yes,7,49,None,Yes,36.08,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,93.65,4520.15,33.13,0,1767.9199999999998,3,No
Female,26,No,Yes,Yes,1,Yes,1,32,None,Yes,19.76,No,Yes,DSL,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,73.6,2316.85,12.66,0,632.32,4,No
Male,45,No,No,Yes,1,No,0,37,None,Yes,49.99,No,Yes,Cable,27,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,61.45,2302.35,48.79,110,1849.63,3,No
Female,59,No,Yes,No,0,Yes,9,69,Offer A,Yes,24.17,No,Yes,Fiber Optic,5,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,106.4,7251.9,3.59,0,1667.73,4,No
Female,26,No,Yes,No,0,Yes,7,26,None,Yes,11.23,No,Yes,Cable,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.9,2078.55,44.86,0,291.98,4,No
Female,61,No,Yes,Yes,3,Yes,2,58,None,Yes,43.01,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.2,6225.4,34.83,0,2494.58,4,No
Male,28,No,No,No,0,No,0,24,None,Yes,7.52,Yes,Yes,Cable,85,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.6,1242.25,28.42,0,180.48,3,No
Male,27,No,Yes,Yes,2,Yes,1,5,None,Yes,41.21,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.55,99.45,0,0,206.05,3,No
Female,24,No,Yes,Yes,1,Yes,1,30,None,Yes,12.85,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,599.25,49.79,0,385.5,3,No
Female,41,No,Yes,No,0,No,0,55,None,Yes,35.38,Yes,Yes,Cable,13,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Credit Card,66.05,3462.1,44.53,150,1945.9,4,No
Male,19,No,Yes,Yes,2,Yes,1,44,None,No,0,No,Yes,Cable,59,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.05,2375.2,47.45,0,0,4,No
Female,55,No,No,No,0,No,0,47,None,Yes,26.35,No,Yes,Cable,5,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,58.9,2813.05,0,0,1238.45,4,No
Female,31,No,Yes,No,0,Yes,10,64,None,Yes,19.22,No,Yes,Fiber Optic,21,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,96.9,6314.35,13.37,0,1230.08,3,No
Male,61,No,No,No,0,No,0,1,None,Yes,44.22,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.1,19.1,0,0,44.22,4,No
Male,38,No,No,No,0,No,0,20,Offer D,Yes,49.81,No,Yes,DSL,4,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50,1003.05,2.81,0,996.2,3,No
Female,23,No,Yes,No,0,Yes,1,37,None,No,0,No,Yes,DSL,27,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,45.4,1593.1,44.13,0,0,4,No
Male,63,No,Yes,Yes,2,Yes,9,30,None,Yes,21.72,Yes,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,85.45,2509.95,23.13,120,651.5999999999999,3,No
Female,57,No,No,No,0,No,0,38,None,Yes,25.11,Yes,Yes,DSL,13,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.1,3187.65,0,0,954.18,3,No
Female,22,No,Yes,No,0,Yes,3,52,None,No,0,No,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,66.25,3330.1,0,0,0,4,No
Male,20,No,No,Yes,3,No,0,71,Offer A,Yes,4.76,No,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,76.9,5522.7,0,0,337.96,3,No
Male,56,No,No,No,0,No,0,66,Offer A,Yes,45.57,Yes,Yes,DSL,11,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.6,4798.4,0,0,3007.62,3,No
Male,45,No,Yes,No,0,Yes,9,72,Offer A,Yes,17.87,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.95,8594.4,0,0,1286.64,3,No
Male,56,No,No,Yes,2,No,0,25,None,No,0,No,Yes,DSL,18,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,40.65,970.55,0,0,0,3,No
Male,24,No,Yes,Yes,3,Yes,7,69,Offer A,Yes,37.97,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,114.35,7665.8,0,10,2619.93,4,No
Male,54,No,Yes,Yes,3,Yes,9,53,None,Yes,27.93,Yes,Yes,DSL,57,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,69.7,3686.05,0,0,1480.29,3,No
Male,26,No,No,No,0,No,0,26,None,Yes,37,No,Yes,Fiber Optic,76,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.65,2537,0,0,962,3,No
Male,25,No,No,No,0,No,0,21,Offer D,Yes,39.85,No,Yes,DSL,52,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,61.65,1393.6,0,0,836.85,4,No
Female,38,No,No,Yes,1,No,0,1,None,Yes,5.36,No,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.35,89.35,0,0,5.36,3,No
Male,28,No,No,No,0,No,0,48,None,Yes,4.15,Yes,Yes,Fiber Optic,46,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,4445.3,0,0,199.20000000000002,3,No
Female,24,No,Yes,No,0,Yes,4,26,None,No,0,No,Yes,DSL,51,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35.4,978.6,0,0,0,3,No
Male,39,No,Yes,No,0,Yes,7,60,None,Yes,30.14,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,1258.15,0,0,1808.4,4,No
Male,50,No,No,No,0,No,0,18,Offer D,Yes,31.33,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,331.35,0,0,563.9399999999999,5,No
Female,52,No,No,Yes,1,No,0,4,None,Yes,32.15,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.4,84.75,0,0,128.6,3,No
Male,52,No,Yes,Yes,2,Yes,4,65,None,Yes,36.5,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,1715.1,0,0,2372.5,5,No
Male,63,No,Yes,Yes,1,Yes,6,70,Offer A,Yes,10.46,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,1715.15,0,0,732.2,3,No
Male,44,No,No,Yes,2,No,0,62,None,Yes,24.48,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20,1250.1,0,0,1517.76,3,No
Female,58,No,Yes,Yes,2,Yes,9,66,Offer A,Yes,8.39,No,Yes,DSL,16,Yes,No,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.75,3996.8,0,0,553.74,3,No
Female,23,No,Yes,Yes,2,No,0,65,Offer B,Yes,4.75,Yes,Yes,DSL,69,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,82.5,5215.1,0,40,308.75,3,No
Female,19,No,No,No,0,No,0,34,None,Yes,36.75,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,673.2,0,0,1249.5,5,No
Male,49,No,Yes,Yes,2,Yes,8,16,Offer D,Yes,48.71,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,1442.2,0,0,779.36,3,No
Male,54,No,Yes,No,0,Yes,10,71,Offer A,Yes,37.69,No,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,7291.75,0,0,2675.99,5,No
Male,45,No,No,No,0,No,0,18,Offer D,Yes,12.97,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,23.75,424.5,0,0,233.46,4,No
Male,54,No,No,No,0,No,0,4,None,Yes,37.7,No,Yes,DSL,2,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,61.3,249.4,0,10,150.8,3,No
Female,28,No,Yes,Yes,2,Yes,1,58,Offer B,Yes,2.87,Yes,Yes,DSL,69,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,75.8,4415.75,0,0,166.46,3,No
Female,33,No,Yes,No,0,Yes,10,56,Offer B,Yes,37.5,Yes,Yes,Fiber Optic,11,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98,5270.6,0,0,2100,3,No
Male,24,No,Yes,Yes,2,Yes,8,56,Offer B,No,0,No,Yes,Cable,41,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,52,2884.9,0,0,0,3,No
Female,58,No,No,No,0,No,0,4,None,Yes,1.1,Yes,Yes,Cable,19,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4,253,0,0,4.4,4,No
Male,34,No,No,No,0,No,0,10,None,Yes,15.45,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.8,436.2,0,0,154.5,3,No
Male,52,No,No,No,0,No,0,4,None,No,0,No,Yes,Cable,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.5,118.4,0,0,0,4,No
Female,63,No,Yes,No,0,Yes,1,51,Offer B,Yes,45.76,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,69.15,3649.6,0,110,2333.7599999999998,4,No
Female,29,No,No,No,0,No,0,6,None,No,0,No,Yes,Cable,48,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.25,255.6,0,0,0,3,No
Male,45,No,Yes,Yes,2,Yes,7,63,Offer B,No,0,No,Yes,DSL,16,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,39.35,2395.05,0,0,0,5,No
Female,22,No,Yes,No,0,Yes,4,48,Offer B,Yes,39.25,Yes,Yes,Fiber Optic,51,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,5083.55,0,0,1884,3,No
Female,44,No,No,Yes,1,No,0,35,None,Yes,25.52,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.1,644.5,0,0,893.1999999999999,4,No
Male,58,No,No,No,0,No,0,2,None,Yes,1.97,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,39.3,0,0,3.94,4,No
Female,63,No,No,No,0,No,0,50,Offer B,Yes,37.95,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.75,989.05,0,0,1897.5000000000002,4,No
Female,43,No,No,No,0,No,0,33,None,Yes,49.45,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.4,2406.1,0,60,1631.8500000000001,4,No
Male,59,No,No,No,0,No,0,31,None,Yes,34.57,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.45,638.55,0,0,1071.67,3,No
Female,22,No,Yes,Yes,1,Yes,9,9,None,Yes,30.83,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.35,191.1,0,0,277.46999999999997,3,No
Female,40,No,Yes,Yes,2,Yes,7,54,Offer B,Yes,4.33,Yes,Yes,DSL,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.2,4524.05,0,0,233.82,3,No
Female,27,No,No,No,0,No,0,46,Offer B,Yes,30.6,No,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,95.65,4664.2,0,0,1407.6000000000001,3,No
Male,35,No,No,Yes,1,No,0,34,Offer C,Yes,4.28,Yes,Yes,Fiber Optic,16,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.8,3470.8,0,0,145.52,4,No
Male,28,No,Yes,Yes,2,Yes,7,71,Offer A,Yes,39.09,Yes,Yes,Fiber Optic,69,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,6910.3,0,0,2775.3900000000003,3,No
Female,62,No,Yes,Yes,2,Yes,6,63,Offer B,Yes,1.18,No,Yes,DSL,27,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,63.55,4014.2,0,90,74.33999999999999,3,No
Female,56,No,No,No,0,No,0,51,Offer B,Yes,44.35,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.95,1288,0,0,2261.85,5,No
Female,35,No,Yes,No,0,Yes,7,64,Offer B,Yes,35.92,No,Yes,Fiber Optic,11,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99,6375.8,0,0,2298.88,4,No
Female,54,No,No,No,0,No,0,15,None,Yes,15.28,No,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94,1505.45,0,0,229.2,3,No
Female,40,No,No,No,0,No,0,18,None,Yes,38.32,Yes,Yes,DSL,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.3,913.3,0,0,689.76,3,No
Female,35,No,Yes,Yes,2,Yes,3,57,Offer B,Yes,42.18,No,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95,5535.8,0,0,2404.2599999999998,5,No
Male,20,No,Yes,Yes,1,Yes,3,14,None,Yes,10.74,No,Yes,DSL,59,Yes,Yes,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,61.4,815.55,0,20,150.36,4,No
Male,23,No,Yes,No,0,Yes,10,70,Offer A,Yes,21.68,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.3,8244.3,0,0,1517.6,4,No
Female,33,No,No,No,0,No,0,38,Offer C,Yes,41.63,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.05,741.5,0,0,1581.94,5,No
Male,38,No,Yes,Yes,1,Yes,4,68,Offer A,Yes,36.51,No,Yes,DSL,24,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,62.65,4375.8,0,0,2482.68,3,No
Female,27,No,No,No,0,No,0,30,Offer C,Yes,34.49,Yes,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.45,3096.9,0,80,1034.7,5,No
Male,39,No,Yes,No,0,Yes,10,51,Offer B,Yes,9.99,Yes,Yes,DSL,5,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.2,3901.25,0,0,509.49,3,No
Female,30,No,No,No,0,No,0,31,Offer C,Yes,24.21,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.75,2613.4,0,0,750.51,3,No
Female,35,No,Yes,Yes,1,Yes,5,72,Offer A,Yes,32.59,Yes,Yes,DSL,14,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.5,5661.7,0,0,2346.4800000000005,3,No
Female,62,No,No,No,0,No,0,37,Offer C,Yes,30.17,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.8,695.05,0,0,1116.29,5,No
Male,19,No,No,No,0,No,0,55,Offer B,Yes,42.19,No,Yes,Fiber Optic,51,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.9,5552.05,0,0,2320.45,4,No
